🐼如意呗,#genre#
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8$fmm源

🐼安徽ID21,#genre#

安徽卫视FHD,http://117.69.50.118:8888/udp/238.1.79.27:4328
安徽经济HD,http://117.69.50.118:8888/udp/238.1.79.44:4464
安徽影视HD,http://117.69.50.118:8888/udp/238.1.79.42:4448
安徽公共HD,http://117.69.50.118:8888/udp/238.1.79.43:4456
安徽体育HD,http://117.69.50.118:8888/udp/238.1.79.41:4440
安徽科教HD,http://117.69.50.118:8888/udp/238.1.79.40:4432
安徽人物HD,http://117.69.50.118:8888/udp/238.1.79.45:4472
安徽国际,http://117.69.50.118:8888/udp/238.1.78.61:6360
安徽导视,http://117.69.50.118:8888/udp/238.1.79.66:4664

安徽卫视FHD,http://183.166.118.24:8888/udp/238.1.79.27:4328
安徽经济HD,http://183.166.118.24:8888/udp/238.1.79.44:4464
安徽影视HD,http://183.166.118.24:8888/udp/238.1.79.42:4448
安徽公共HD,http://183.166.118.24:8888/udp/238.1.79.43:4456
安徽体育HD,http://183.166.118.24:8888/udp/238.1.79.41:4440
安徽科教HD,http://183.166.118.24:8888/udp/238.1.79.40:4432
安徽人物HD,http://183.166.118.24:8888/udp/238.1.79.45:4472
安徽国际,http://183.166.118.24:8888/udp/238.1.78.61:6360
安徽导视,http://183.166.118.24:8888/udp/238.1.79.66:4664

安徽卫视FHD,http://114.99.243.189:8888/udp/238.1.79.27:4328
安徽经济HD,http://114.99.243.189:8888/udp/238.1.79.44:4464
安徽影视HD,http://114.99.243.189:8888/udp/238.1.79.42:4448
安徽公共HD,http://114.99.243.189:8888/udp/238.1.79.43:4456
安徽体育HD,http://114.99.243.189:8888/udp/238.1.79.41:4440
安徽科教HD,http://114.99.243.189:8888/udp/238.1.79.40:4432
安徽人物HD,http://114.99.243.189:8888/udp/238.1.79.45:4472
安徽国际,http://114.99.243.189:8888/udp/238.1.78.61:6360
安徽导视,http://114.99.243.189:8888/udp/238.1.79.66:4664

安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8

「电信」安徽卫视HD,http://60.174.40.117:9901/tsfile/live/1019_1.m3u8
「电信」安徽科教频道,http://60.174.40.117:9901/tsfile/live/1022_1.m3u8
「电信」安徽公共频道,http://60.174.40.117:9901/tsfile/live/1024_1.m3u8
「电信」东至新闻,http://60.174.40.117:9901/tsfile/live/1001_1.m3u8
「电信」池州1套,http://60.174.40.117:9901/tsfile/live/1000_1.m3u8
「电信」池州2套,http://60.174.40.117:9901/tsfile/live/1020_1.m3u8

「联通」安徽卫视,http://112.123.155.153:9901/tsfile/live/0130_1.m3u8

安庆新闻综合频道,http://52223.hlsplay.aodianyun.com/tv_radio_52223/tv_channel_3214.m3u8
安庆经济生活频道,http://52223.hlsplay.aodianyun.com/tv_radio_52223/tv_channel_3215.m3u8
宿州新闻综合频道,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
宿州经济生活频道,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州科技教育频道,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
淮南新闻综合频道,http://stream.0554news.com/hnds1/sd/live.m3u8
淮南民生频道,http://stream.0554news.com/hnds2/sd/live.m3u8
池州文化生活频道,http://cm.wshls.homecdn.com/live/4abdf.m3u8
铜陵公共频道,http://51938.hlsplay.aodianyun.com/tv_radio_51938/tv_channel_3457.m3u8?auth_key=4855259927-0-0-41ab8b5a0886447775bb9e4d2811c725&extra_key=cI8hTnpR8WFcQqIM0SRymtxVCFrQ-FCBLa9uFZMpSqrwP1crI5sY1CSmQMfbpmMRFPmMFYlVYDndRAztcPZ1v9QL0CTddubz4DwT7DS0h1_XkzBleYy6Lgb-ih5Au5cAEQgpV-MJiFB3Oyge-lrj-KZmR4nVwNtzVgHVLOWNS50
铜陵教育科技频道,http://51938.hlsplay.aodianyun.com/tv_radio_51938/tv_channel_3456.m3u8?auth_key=4855259682-0-0-a046aba59253554ac5a705b29d38ec53&extra_key=tgTYeJPFoKl6L2oTJzsVhQB57DXYbDqezEb8MskHVg14rXrg_Xu2v9FmDv83PaGm58WAe7SOIEPle3rp17WiJ4YDMG5Pbwja9tzrw0b174UxcfHXuK3SJ0AHdj4goCprj3tB4lmgacn2ACJU72OxUMtqJH__oQnMSYuOC2rOrOE
亳州农村频道,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
灵璧县电视台,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
固镇县电视台,http://www.guzhenm.com:7001/hls/hd-live.m3u8
歙县电视台,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
肥西县电视台,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5.flv
利辛新闻电视台,https://live.fst1994.net/hls/lixinxw/index.m3u8
安徽导视,https://livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8
利辛影视电视台,https://live.fst1994.net/hls/lixinys/index.m3u8
🐼福建地区,#genre#

福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
三明综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
三明公共,http://stream.smntv.cn/smtv2/sd/live.m3u8

厦门卫视,http://110.80.17.38:9901/tsfile/live/0128_1.m3u8
福建乡村,http://110.80.17.38:9901/tsfile/live/0130_1.m3u8
福建新闻,http://110.80.17.38:9901/tsfile/live/0122_1.m3u8
福建旅游,http://110.80.17.38:9901/tsfile/live/0138_1.m3u8

福建综合(高清) ,http://125.78.7.194:8848/udp/239.61.5.167:1025
东南卫视(高清) (0222),http://125.78.7.194:8848/udp/239.61.4.114:1025
福建公共,http://125.78.7.194:8848/udp/239.61.4.3:1025
海峡卫视HD,http://125.78.7.194:8848/udp/239.61.5.45:1025
福建教育频道,http://125.78.7.194:8848/udp/239.61.5.60:1025
厦门卫视,http://125.78.7.194:8848/udp/239.61.4.11:1025
聚鲨环球精选,http://125.78.7.194:8848/udp/239.61.4.190:1025
福州新闻,http://125.78.7.194:8848/udp/239.61.5.97:1025
厦门1套,http://125.78.7.194:8848/udp/239.61.5.99:1025
漳州新闻,http://125.78.7.194:8848/udp/239.61.5.91:1025
泉州新闻,http://125.78.7.194:8848/udp/239.61.5.98:1025
三明新闻,http://125.78.7.194:8848/udp/239.61.5.93:1025
莆田新闻,http://125.78.7.194:8848/udp/239.61.5.94:1025
南平新闻,http://125.78.7.194:8848/udp/239.61.5.92:1025
龙岩新闻,http://125.78.7.194:8848/udp/239.61.5.95:1025
宁德新闻,http://125.78.7.194:8848/udp/239.61.5.96:1025

福建新闻,http://125.78.7.194:8848/udp/239.61.4.4:1025
福建电视剧,http://125.78.7.194:8848/udp/239.61.4.5:1025
福建旅游,http://125.78.7.194:8848/udp/239.61.4.6:1025
福建经济生活,http://125.78.7.194:8848/udp/239.61.4.7:1025
福建体育HD,http://125.78.7.194:8848/udp/239.61.5.44:1025
福建少儿,http://125.78.7.194:8848/udp/239.61.4.9:1025
海峡卫视HD,http://125.78.7.194:8848/udp/239.61.5.45:1025
福建教育频道,http://125.78.7.194:8848/udp/239.61.5.60:1025[/hide]
厦门卫视,http://125.78.7.194:8848/udp/239.61.4.11:1025


厦门一套,http://e2.woc.iiiya.cn:8888/rtp/239.61.3.55:9848
厦门二套,http://e2.woc.iiiya.cn:8888/rtp/239.61.3.56:9854
厦门公共频道,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.3:8012
厦门一套,http://117.25.38.131:4022/rtp/239.61.3.55:9848
厦门二套,http://117.25.38.131:4022/rtp/239.61.3.56:9854
厦门公共频道,http://117.25.38.131:4022/rtp/239.61.2.3:8012

🐼江西ID23,#genre#

江西都市频道,http://php.jdshipin.com:8880/iptv.php?id=jxds
江西经济生活频道,http://php.jdshipin.com:8880/iptv.php?id=jxjjsh
江西影视旅游频道,http://php.jdshipin.com:8880/iptv.php?id=jxysly
江西公共农业频道,http://php.jdshipin.com:8880/iptv.php?id=jxggny
江西少儿频道,http://php.jdshipin.com:8880/iptv.php?id=jxse
江西新闻频道,http://php.jdshipin.com:8880/iptv.php?id=jxxw
江西教育频道,http://php.jdshipin.com:8880/iptv.php?id=jxjy
南昌新闻综合频道,http://live.cooltv.top/tv/nctv.php?id=1
南昌都市频道,http://live.cooltv.top/tv/nctv.php?id=2
南昌资讯频道,http://live.cooltv.top/tv/nctv.php?id=3
新余新闻,http://43.138.192.238:9000/hls/tvb.m3u8
新余公共,http://43.138.192.238:9000/hls/tvc.m3u8
新余教育,http://43.138.192.238:9000/hls/tva.m3u8
萍乡新闻综合频道,http://live02.jxtvcn.com.cn/live/ganyun_px_xwzh.m3u8?t=1&token=1
萍乡公共频道,http://live02.jxtvcn.com.cn/live/ganyun_px_ggpd.m3u8?t=1&token=1
赣州新闻综合频道,http://wb.jxgztv.com/live/gztv1.m3u8
赣州公共频道,http://wb.jxgztv.com/live/gztv2.m3u8
赣州教育频道,http://wb.jxgztv.com/live/gztv3.m3u8
上饶新闻综合频道,http://live02.jxtvcn.com.cn/live/ganyun_shangrao1.m3u8?t=1&token=1
上饶公共频道,http://live02.jxtvcn.com.cn/live/ganyun_shangrao2.m3u8?t=1&token=1
都昌县电视台,http://live02.jxtvcn.com.cn/live/ganyun_duchang.m3u8?t=1&token=1
井冈山电视台,http://live02.jxtvcn.com.cn/live/ganyun_jgs.m3u8?t=1&token=1
分宜县电视台,http://live02.jxtvcn.com.cn/live/ganyun_fenyi_tv.m3u8?t=1&token=1
广丰电视台,http://live02.jxtvcn.com.cn/live/ganyun_guangfeng.m3u8?t=1&token=1
修水县电视台,http://live02.jxtvcn.com.cn/live/ganyun_xiushui01.m3u8?t=1&token=1
武宁县电视台,http://live02.jxtvcn.com.cn/live/ganyun_wuning.m3u8?t=1&token=1
万载县电视台,http://live02.jxtvcn.com.cn/live/ganyun_wanzai.m3u8?t=1&token=1
铜鼓县电视台,http://live02.jxtvcn.com.cn/live/ganyun_tonggu.m3u8?t=1&token=1
永修县电视台,http://live02.jxtvcn.com.cn/live/ganyun_yongxiu.m3u8?t=1&token=1
彭泽县电视台,http://live02.jxtvcn.com.cn/live/ganyun_pengze.m3u8?t=1&token=1
庐山电视台,http://live02.jxtvcn.com.cn/live/ganyun_lushan.m3u8?t=1&token=1
余干县电视台,http://live02.jxtvcn.com.cn/live/ganyun_yugan.m3u8?t=1&token=1
广昌县电视台,http://live02.jxtvcn.com.cn/live/ganyun_guangchuangTV.m3u8?t=1&token=1
宁都县电视台,http://live02.jxtvcn.com.cn/live/ganyun_ningdu.m3u8?t=1&token=1

 🐼河南ID25,#genre#
河南卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel78/1300.m3u8
河南卫视HD,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel78/2300.m3u8
河南都市,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41101/2300.m3u8
河南民生,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41102/2300.m3u8
河南法治,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41103/2300.m3u8
河南电视剧,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41104/2300.m3u8
河南新闻,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41105/2300.m3u8
河南公共,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41106/2300.m3u8
河南乡村,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41107/2300.m3u8
河南梨园,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13001/2300.m3u8
河南戏曲,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel43065/2300.m3u8
河南影视,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel43066/2300.m3u8
郑州新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41112/2300.m3u8
开封新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41114/2300.m3u8
洛阳新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41115/2300.m3u8
平顶山新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41116/2300.m3u8
安阳新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41117/2300.m3u8
鹤壁新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41118/2300.m3u8
新乡新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41119/2300.m3u8
焦作新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41120/2300.m3u8
濮阳综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41121/2300.m3u8
许昌综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41122/2300.m3u8
漯河新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41123/2300.m3u8
三门峡新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41124/2300.m3u8
商丘新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41125/2300.m3u8
驻马店新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41126/2300.m3u8
南阳新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41127/2300.m3u8
信阳新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41128/2300.m3u8
济源一套,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41129/2300.m3u8
长城铝综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41130/2300.m3u8
郑铁TV,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41136/2300.m3u8
人民铁道,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel41137/2300.m3u8

河南|周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
河南|郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
河南|登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
河南|范县新闻综合,http://live.dxhmt.cn:9080/13603832636/13abd3089d9c47058fe34c49a6182981.m3u8
河南|扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
河南|固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
河南|光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
河南|鹤岗新闻综合,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
河南|淮滨综合,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
河南|潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
河南|济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
河南|焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
河南|焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
河南|焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
河南|睛彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
河南|开封公共,http://live.dxhmt.cn:9081/tv/10200-3.m3u8
河南|开封新闻综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8
河南|兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
河南|临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
河南|栾川新闻,http://wshls.live.migucloud.com/live/LVVUJGFD_C0/playlist.m3u8
河南|洛宁综合,http://wshls.live.migucloud.com/live/WJ1E4VDQ_C0/playlist.m3u8
河南|泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
河南|渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
河南|内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
河南|沁阳文化旅游,http://live.qinyangtv.com:82/channel2/sd/live.m3u8
河南|汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8
河南|嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8
河南|遂平一套,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
河南|唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
河南|桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
河南|息县综合,http://120.194.173.75:6060/0.ts
河南|淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
河南|项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
河南|新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
河南|新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
河南|新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
河南|鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
河南|偃师新闻,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8
河南|叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
河南|义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
河南|禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
河南|禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
河南|叶县电视,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
河南|渑池综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
河南|义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
河南|淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
河南|禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
河南|兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
河南|项城电视,http://live.dxhmt.cn:9081/tv/11681-1.m3u8
河南|新乡,http://live.dxhmt.cn:9081/tv/10721-1.m3u8
河南|新蔡,http://live.dxhmt.cn:9081/tv/11729-1.m3u8
🐼湖北地区,#genre#

武汉新闻综合频道,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉电视剧频道,http://stream.appwuhan.com/2tzb/sd/live.m3u8
武汉科技生活频道,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉经济频道,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉文体频道,http://stream.appwuhan.com/5tzb/sd/live.m3u8
武汉外语频道,http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉少儿频道,http://stream.appwuhan.com/7tzb/sd/live.m3u8

黄冈新闻,http://huanggang-live21.cjyun.org/10210/s10210-xwzh.m3u8?auth_key=1735660799-0-0-d97fed8905fc6066ed8fa063e40b13c0
黄冈公共,http://huanggang-live21.cjyun.org/10210/s10210-xwgg.m3u8?auth_key=1735660799-0-0-39c6d712b6337fbdefe84e2d22e34513
红安综合,https://hongan-live21.cjyun.org/10063/s10063-HAZH.m3u8?auth_key=1735660799-0-0-72da7166f8c3751c49c5feb5b24b54b8
武穴综合,http://wuxue-live21.cjyun.org/10107/s10107-wxtv1.m3u8?auth_key=1735660799-0-0-b539ae509a2e2778956cdd15ce03062c //Referer=http://app.cjyun.org/
蕲春综合,http://qichun-live21.cjyun.org/10126/s10126-TC1T.m3u8?auth_key=1735660799-0-0-019b2fccba0e2126fb17f448171ec5c0 //Referer=http://app.cjyun.org/
罗田综合,http://luotian-live21.cjyun.org/10013/s10013-LTZH.m3u8?auth_key=1735660799-0-0-b2fabe2d2b901b3c5dceab42d197b27d //Referer=http://app.cjyun.org/
黄石新闻综合,https://huangshifb-live21.cjyun.org/10200/s10200-huangshitv01.m3u8?auth_key=1735660799-0-0-a2a4204859d1b4447db4050a4bc202b1
咸宁综合,http://xianning-live21.cjyun.org/10140/s10140-XNTV-1.m3u8?auth_key=1735660799-0-0-b380d98b910466afbd9053c25a7dc408
咸宁经济生活,http://xianning-live21.cjyun.org/10140/s10140-XNGG.m3u8?auth_key=1735660799-0-0-d81f4b2fc33920d8341033fef8dcfd16
赤壁一套,http://chibi-live21.cjyun.org/10138/s10138-CBTV1.m3u8?auth_key=1735660799-0-0-1751de0a4678e4571fe2af86220e2a2b
嘉鱼新闻综合,http://jiayu-live21.cjyun.org/10131/s10131-jyzh.m3u8?auth_key=1735660799-0-0-05395acf38fa1497c0985dcb4c329c0b
通山综合,http://tongshan-live21.cjyun.org/10134/s10134-TONGSHAN-live.m3u8?auth_key=1735660799-0-0-aa195babe014c73b2e4f423d1ae4622f
孝感新闻综合,http://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1735660799-0-0-c66126a1e65c45cfa675dd5f16914315
孝感生活,http://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1735660799-0-0-c66126a1e65c45cfa675dd5f16914315
孝昌新闻党建,http://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1735660799-0-0-886396e7a9ce6f90ecdbfdf669624539
大悟综合,http://yunshangdawu-live21.cjyun.org/10129/s10129-dwzhpd.m3u8?auth_key=1735660799-0-0-b1bf1625df01ea7dabc97bf7aa7f253d
应城综合,http://yingcheng-live21.cjyun.org/10135/s10135-YCZH.m3u8?auth_key=1735660799-0-0-b43106dd66cd5d9c827699f0b0204306
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1735660799-0-0-e0477d4b5bc584e7518a1bde13892cbe
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1735660799-0-0-73625822ff2c77aefa1589e94281edad
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1735660799-0-0-1963c999651ea135890d90bcc5ae172d
江陵综合,http://jiangling-live21.cjyun.org/10090/s10090-jltv01.m3u8?auth_key=1735660799-0-0-13b6e4b48ae41886f872c73bd1c92400
CCTV1综合,http://jiangling-live21.cjyun.org/10090/s10090-jltv02.m3u8?auth_key=1735660799-0-0-cca9709aa95c0c612033418412e9ee26
松滋综合,http://songzi-live21.cjyun.org/10194/s10194-songzi-tv1.m3u8?auth_key=1735660799-0-0-a380e59865129a39561528ada31d0e63
洪湖综合,http://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUTV01.m3u8?auth_key=1735660799-0-0-ee46a4c41ab551c99632c3762df4d7a0
钟祥综合,http://zhongxiang-live21.cjyun.org/10103/s10103-zxtv.m3u8?auth_key=1735660799-0-0-bffe4fb8f0bb7142075cb559396d23cc
襄阳综合,http://xiangyang-live21.cjyun.org/10125/s10125-news_hd.m3u8?auth_key=1735660799-0-0-40d8372b2d18913fc2cbd9de3962885b //Referer=http://app.cjyun.org/
襄阳经济生活,http://xiangyang-live21.cjyun.org/10125/s10125-society_hd.m3u8?auth_key=1735660799-0-0-0854e5bfdd385dbc03373418475c7f88 //Referer=http://app.cjyun.org/
襄阳公共,http://xiangyang-live21.cjyun.org/10125/s10125-education_hd.m3u8?auth_key=1735660799-0-0-0ed4aab34fd0b2236a2645ded254589d //Referer=http://app.cjyun.org/
谷城综合,http://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1735660799-0-0-54db49cb2f7940e29d9dfceb9747b0af
宜昌综合,http://yichang-live21.cjyun.org/10091/10091-yczh.m3u8?auth_key=1735660799-0-0-152a9f6a201d7d56428feae52d4b18b8
宜昌旅游生活,http://yichang-live21.cjyun.org/10091/s10091-ycly.m3u8?auth_key=1735660799-0-0-3232283b7b347bb21b712ea8398761d1
宜都综合,http://yidushi-live21.cjyun.org/10092/s10092-yidushitv01.m3u8?auth_key=1735660799-0-0-f29f0d99f876e49e55132b30d52133db
长阳综合,http://changyang-live21.cjyun.org/10114/s10114-cy1t.m3u8?auth_key=1735660799-0-0-f8867ea6ca06a65bdf95048518db1f6a
远安电视台,http://yuanan-live21.cjyun.org/10106/s10106-yatv.m3u8?auth_key=1735660799-0-0-fdcac90185009731b8e6f51f180ed7b4
当阳电视台,http://dangyang-live21.cjyun.org/10118/s10118-DYZH.m3u8?auth_key=1735660799-0-0-f8e56d713bf81af226bae8057d9a1bad
秭归综合,http://zigui-live21.cjyun.org/10111/s10111-ZGTV1.m3u8?auth_key=1735660799-0-0-e80e38a154f9ea053e26d2ff5038530a
五峰电视台,http://wufeng-live21.cjyun.org/10112/s10112-wffm.m3u8?auth_key=1735660799-0-0-6e0f896e48713ad894a3b35b92780628
枝江综合,http://zhijiang-live21.cjyun.org/10120/s10120-zjtv.m3u8?auth_key=1735660799-0-0-fd9715217b53a31e92b5d42d24438b4a
来凤综合,http://laifeng-live21.cjyun.org/10099/s10099-lftv01.m3u8?auth_key=1735660799-0-0-b92e243bcdd451ba46874699b392247e
鄂州新闻综合,http://ezhou-live21.cjyun.org/10098/s10098-EZ1T.m3u8?auth_key=1735660799-0-0-d737b8c7fad391cc6187d35123baff28
鄂州公共,http://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1735660799-0-0-6deee5ef6d55cce1a924b7c14a999a69
广水新闻,http://guangshui-live21.cjyun.org/10146/s10146-GSXW.m3u8?auth_key=1735660799-0-0-c7c7082aa48ecb78ed13d8a4a9b45acc
随州综合,http://34766.hlsplay.aodianyun.com/guangdianyun_34766/tv_channel_304.m3u8?auth_key=4836074354-0-0-d3ae3e237ae5fdaa7e72d8b930ff507b&extra_key=q_KhUzRNviTQMw35AK7VUOsxUuO3fkLbRbWjHBywJErK0zgP7mqTsFvo50t7UieqiF-pvnPCIMJa5QdRQ1gLPBYWz9HOG7TAdI5vRG232V88z98QUcOS1P6iUQbACyEaoEVKLRe_Am23Ezeahvwg0pDBetjQHrLPx7P8mro2vqw15rvUQKLSF-HBByajerez
